"date";"T3B1";"T3B3";"T3B4";"T3B2";"T2C1";"T2C2";"T2C3";"T2C4";"T1C2";"T1C3";"T1C4";"T1C5";"T1B2";"T1B3";"T1B4";"T1B5";"T3A2";"T3A3";"T3A5";"T1A1";"T1A2";"T1A3";"T1A4";"T2B1";"T2B2";"T2B3";"T2B4";"T2A4";"T2A1";"T2A2";"T2A3";"T3C1";"T3C3";"T3C4";"T3C5"
"1655";"2021-06-18 20:00:00";2209.091064;1763.635986;722.72699;7833.333984;7984.848145;4022.727051;8765.151367;60.605999;4840.90918;3643.938965;6590.90918;12356.06055;5537.878906;3257.575928;3000;659.091003;4454.545898;840.908997;583.333008;2840.908936;3250;689.393982;17545.45508;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2166.666992;90.908997;2515.1521;24977.27344;2659.091064;11787.87891;9303.030273
"1656";"2021-06-18 20:15:00";2218.181885;1772.727051;731.817993;7848.484863;7984.848145;4015.150879;8765.151367;60.605999;4848.484863;3643.938965;6590.90918;12363.63672;5545.455078;3257.575928;3000;666.666992;4477.272949;840.908997;606.060974;2833.333984;3257.575928;689.393982;17522.72656;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2174.24292;90.908997;2515.1521;24977.27344;2659.091064;11780.30273;9310.606445
"1657";"2021-06-18 20:30:00";2222.727051;1786.364014;745.455017;7871.211914;7984.848145;4015.150879;8765.151367;60.605999;4840.90918;3643.938965;6590.90918;12363.63672;5553.030762;3257.575928;3007.575928;666.666992;4477.272949;840.908997;621.211975;2833.333984;3250;689.393982;17530.30273;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2181.818115;90.908997;2515.1521;24977.27344;2659.091064;11787.87891;9303.030273
"1658";"2021-06-18 20:45:00";2240.908936;1800;759.091003;7893.939941;7984.848145;4022.727051;8765.151367;60.605999;4840.90918;3636.364014;6590.90918;12363.63672;5553.030762;3257.575928;3007.575928;666.666992;4477.272949;848.484985;628.788025;2840.908936;3257.575928;689.393982;17522.72656;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2174.24292;90.908997;2515.1521;24977.27344;2666.666992;11787.87891;9310.606445
"1659";"2021-06-18 21:00:00";2245.455078;1809.090942;772.72699;7924.242188;7992.423828;4022.727051;8765.151367;60.605999;4840.90918;3636.364014;6590.90918;12371.21191;5553.030762;3265.150879;3015.150879;674.242004;4477.272949;848.484985;621.211975;2840.908936;3257.575928;689.393982;17507.57617;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2181.818115;90.908997;2515.1521;24969.69727;2666.666992;11787.87891;9310.606445
"1660";"2021-06-18 21:15:00";2263.636963;1822.727051;790.908997;7946.970215;7992.423828;4022.727051;8765.151367;60.605999;4840.90918;3636.364014;6590.90918;12363.63672;5553.030762;3265.150879;3015.150879;666.666992;4477.272949;848.484985;621.211975;2840.908936;3257.575928;689.393982;17507.57617;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2174.24292;98.485001;2515.1521;24977.27344;2666.666992;11787.87891;9310.606445
"1661";"2021-06-18 21:30:00";2268.14989667425;1825.7480537106;794.846403856076;7947.42931067353;7999.50330186936;4022.85213602652;8770.66910616127;60.605299306853;4836.45780792725;3635.55669224864;6596.25034279332;12356.0831356758;5552.86556765171;3264.65219999383;3014.61610893658;665.750778573637;4483.0991997878;849.623895555185;621.600466939057;2842.50681009551;3257.75165080724;689.394483875373;17500.4448546549;2939.37635792526;3559.81120456588;2065.59991562986;2067.38716443074;4333.33398030909;2173.01143415598;94.0664769469296;2515.15209572938;24984.4407114921;2666.7361181502;11787.8307475942;9310.66407052628
"1662";"2021-06-18 21:45:00";2268.181885;1827.272949;795.455017;7954.545898;8007.576172;4022.727051;8772.727539;60.605999;4825.757813;3628.788086;6590.90918;12356.06055;5553.030762;3265.150879;3015.150879;674.242004;4492.424805;848.484985;628.788025;2840.908936;3257.575928;689.393982;17492.42383;2939.394043;3553.030029;2060.605957;2060.605957;4333.333984;2181.818115;90.908997;2515.1521;24977.27344;2666.666992;11787.87891;9310.606445
"1663";"2021-06-18 22:00:00";2277.272949;1836.364014;804.546021;7984.848145;8007.576172;4022.727051;8765.151367;60.605999;4810.605957;3613.635986;6568.182129;12356.06055;5553.030762;3265.150879;3015.150879;681.817993;4500;848.484985;643.939026;2833.333984;3257.575928;689.393982;17492.42383;2939.394043;3553.030029;2060.605957;2060.605957;4333.333984;2189.394043;98.485001;2515.1521;24962.12109;2666.666992;11787.87891;9310.606445
"1664";"2021-06-18 22:15:00";2277.272949;1836.364014;809.091003;7992.423828;8007.576172;4022.727051;8765.151367;60.605999;4795.455078;3598.485107;6560.605957;12333.33301;5553.030762;3265.150879;3015.150879;674.242004;4500;863.635986;643.939026;2825.758057;3257.575928;689.393982;17484.84766;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2181.818115;90.908997;2515.1521;24977.27344;2666.666992;11787.87891;9310.606445
"1665";"2021-06-18 22:30:00";2277.272949;1836.364014;818.182007;8007.576172;8007.576172;4022.727051;8772.727539;60.605999;4772.727051;3575.758057;6545.454102;12325.75781;5560.605957;3265.150879;3015.150879;674.242004;4500;863.635986;659.091003;2818.181885;3257.575928;689.393982;17477.27148;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2189.394043;98.485001;2515.1521;24969.69727;2666.666992;11787.87891;9318.181641
"1666";"2021-06-18 22:45:00";2277.272949;1845.454956;818.182007;8007.576172;8007.576172;4022.727051;8772.727539;60.605999;4757.576172;3568.181885;6537.878906;12310.60645;5560.605957;3265.150879;3015.150879;674.242004;4522.728027;863.635986;666.666992;2810.605957;3257.575928;689.393982;17477.27148;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2189.394043;98.485001;2515.1521;24962.12109;2659.091064;11787.87891;9318.181641
"1667";"2021-06-18 23:00:00";2281.818115;1845.454956;818.182007;8015.151855;8007.576172;4022.727051;8772.727539;60.605999;4742.424805;3545.455078;6522.727051;12295.45508;5560.605957;3265.150879;3015.150879;666.666992;4537.878906;863.635986;681.817993;2803.030029;3257.575928;689.393982;17469.69727;2954.545898;3553.030029;2045.454956;2060.605957;4333.333984;2189.394043;98.485001;2515.1521;24977.27344;2681.818115;11787.87891;9310.606445
"1668";"2021-06-18 23:15:00";2281.818115;1850;827.27301;8015.151855;8007.576172;4030.302979;8772.727539;60.605999;4727.272949;3522.727051;6507.576172;12280.30371;5553.030762;3265.150879;3015.150879;674.242004;4537.878906;878.788025;666.666992;2795.455078;3250;689.393982;17469.69727;2954.545898;3553.030029;2060.605957;2060.605957;4333.333984;2189.394043;98.485001;2515.1521;24977.27344;2681.818115;11787.87891;9318.181641
"1669";"2021-06-18 23:30:00";2281.818115;1850;827.27301;8030.303223;8007.576172;4022.727051;8772.727539;68.181999;4674.243164;3500;6454.545898;12227.27344;5553.030762;3265.150879;3015.150879;674.242004;4522.728027;863.635986;666.666992;2765.150879;3257.575928;681.817993;17462.12109;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2189.394043;98.485001;2515.1521;24977.27344;2681.818115;11787.87891;9318.181641
"1670";"2021-06-18 23:45:00";2286.4446198462;1849.49764243248;828.957104940457;8035.18172619346;8007.67191150989;4018.66987976952;8772.73363868628;66.2575372766146;4656.634268282;3492.30921127842;6434.93501000799;12219.2921155945;5551.05648617569;3266.62727839389;3016.46526296326;673.803538607059;4511.57445952946;866.528878053878;675.7253411215;2758.07136731338;3256.79122187512;672.65096899778;17461.4974390778;2948.16454299879;3561.65232615729;2059.24427797289;2069.22824738711;4333.21230887152;2187.5555953689;98.3645758952578;2514.97272857039;24965.1796308497;2682.30072172361;11785.3848720396;9320.41753667713
"1671";"2021-06-19 00:00:00";2290.908936;1850;831.817993;8030.303223;8007.576172;4022.727051;8772.727539;60.605999;4659.09082;3484.849121;6439.394043;12227.27344;5545.455078;3265.150879;3015.150879;674.242004;4522.728027;878.788025;681.817993;2757.575928;3250;651.515015;17462.12109;2954.545898;3560.605957;2060.605957;2068.181885;4333.333984;2189.394043;98.485001;2515.1521;24962.12109;2681.818115;11787.87891;9318.181641
"1672";"2021-06-19 00:15:00";2290.908936;1850;831.817993;8030.303223;8007.576172;4030.302979;8772.727539;60.605999;4643.939941;3462.121094;6431.817871;12204.5459;5537.878906;3257.575928;3007.575928;674.242004;4553.030762;878.788025;681.817993;2742.424072;3250;613.635986;17454.54492;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2196.969971;98.485001;2515.1521;24977.27344;2681.818115;11795.4541;9310.606445
"1673";"2021-06-19 00:30:00";2290.908936;1850;831.817993;8045.454102;8007.576172;4030.302979;8772.727539;60.605999;4621.212891;3439.394043;6409.09082;12181.81836;5530.303223;3250;3000;674.242004;4553.030762;878.788025;689.393982;2734.849121;3257.575928;590.908997;17446.96875;2954.545898;3553.030029;2060.605957;2060.605957;4333.333984;2196.969971;98.485001;2515.1521;24962.12109;2681.818115;11787.87891;9325.757813
"1674";"2021-06-19 00:45:00";2290.908936;1859.090942;831.817993;8045.454102;8000;4022.727051;8772.727539;60.605999;4613.63623;3424.24292;6409.09082;12166.66699;5530.303223;3242.424072;3000;666.666992;4560.605957;878.788025;704.544983;2704.545898;3250;583.333008;17446.96875;2954.545898;3560.605957;2060.605957;2068.181885;4340.90918;2196.969971;106.060997;2522.727051;24969.69727;2681.818115;11795.4541;9325.757813
"1675";"2021-06-19 01:00:00";2290.908936;1859.090942;831.817993;8045.454102;7992.423828;4030.302979;8772.727539;60.605999;4583.333984;3416.666992;6386.36377;12143.93945;5515.151855;3234.849121;2984.849121;674.242004;4560.605957;886.364014;704.544983;2696.969971;3250;560.606018;17446.96875;2939.394043;3560.605957;2060.605957;2068.181885;4340.90918;2196.969971;106.060997;2515.1521;24977.27344;2689.394043;11795.4541;9325.757813
"1676";"2021-06-19 01:15:00";2290.908936;1859.090942;831.817993;8045.454102;7992.423828;4030.302979;8772.727539;60.605999;4568.182129;3378.788086;6378.788086;12136.36426;5500;3219.697021;2962.121094;651.515015;4560.605957;878.788025;704.544983;2659.091064;3242.424072;553.030029;17431.81836;2939.394043;3560.605957;2060.605957;2068.181885;4333.333984;2189.394043;106.060997;2522.727051;24962.12109;2681.818115;11795.4541;9325.757813
"1677";"2021-06-19 01:30:00";2290.908936;1859.090942;831.817993;8045.454102;7984.848145;4030.302979;8765.151367;60.605999;4553.030762;3363.636963;6356.061035;12136.36426;5477.272949;3204.545898;2939.394043;628.788025;4560.605957;886.364014;704.544983;2636.364014;3234.849121;530.302979;17424.24219;2939.394043;3553.030029;2045.454956;2060.605957;4340.90918;2196.969971;106.060997;2522.727051;24962.12109;2681.818115;11803.03027;9318.181641
"1678";"2021-06-19 01:45:00";2290.90923171426;1859.2515399176;831.861215122278;8045.46324997938;7978.71740181411;4036.2491408841;8768.28349447788;60.6087713085709;4551.6850827951;3362.42859734855;6344.42527846637;12135.1026748366;5470.74903492857;3199.43024593985;2927.05685497748;619.126711030439;4556.81476278958;888.860334333448;700.622513015227;2620.94768815062;3230.55989777926;527.079853056762;17428.6729200682;2939.17208047559;3551.04464634161;2041.72695309708;2058.69677448737;4340.07750148111;2191.79859056576;99.8775912739087;2524.54241931789;24970.0664250486;2682.44223577585;11804.8453583261;9320.12767170997
"1679";"2021-06-19 02:00:00";2290.908936;1859.090942;831.817993;8045.454102;7977.272949;4037.878906;8765.151367;60.605999;4553.030762;3363.636963;6348.484863;12128.78809;5469.696777;3196.969971;2924.24292;613.635986;4560.605957;886.364014;704.544983;2606.061035;3219.697021;522.72699;17431.81836;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2181.818115;98.485001;2522.727051;24977.27344;2681.818115;11803.03027;9325.757813
"1680";"2021-06-19 02:15:00";2290.908936;1859.090942;831.817993;8045.454102;7977.272949;4030.302979;8742.423828;60.605999;4545.455078;3363.636963;6356.061035;12121.21289;5462.121094;3189.394043;2924.24292;606.060974;4575.757813;886.364014;719.697021;2590.908936;3196.969971;500;17424.24219;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2181.818115;106.060997;2515.1521;24977.27344;2681.818115;11803.03027;9325.757813
"1681";"2021-06-19 02:30:00";2290.908936;1859.090942;831.817993;8045.454102;7969.696777;4030.302979;8734.848633;60.605999;4545.455078;3363.636963;6348.484863;12128.78809;5462.121094;3181.818115;2916.666992;606.060974;4575.757813;886.364014;719.697021;2575.758057;3181.818115;500;17416.66602;2939.394043;3553.030029;2045.454956;2060.605957;4340.90918;2181.818115;98.485001;2522.727051;24969.69727;2681.818115;11803.03027;9325.757813
"1682";"2021-06-19 02:45:00";2290.908936;1850;831.817993;8045.454102;7962.121094;4022.727051;8734.848633;60.605999;4545.455078;3363.636963;6348.484863;12136.36426;5446.970215;3174.24292;2909.091064;606.060974;4575.757813;886.364014;727.27301;2560.605957;3174.24292;469.696991;17409.08984;2939.394043;3553.030029;2045.454956;2060.605957;4333.333984;2174.24292;98.485001;2515.1521;24977.27344;2681.818115;11803.03027;9325.757813
"1683";"2021-06-19 03:00:00";2290.908936;1859.090942;840.908997;8045.454102;7954.545898;4022.727051;8712.121094;60.605999;4553.030762;3386.364014;6356.061035;12166.66699;5446.970215;3174.24292;2901.514893;598.484985;4575.757813;886.364014;727.27301;2515.1521;3143.939941;439.394012;17409.08984;2939.394043;3537.878906;2045.454956;2060.605957;4333.333984;2151.514893;98.485001;2515.1521;24962.12109;2681.818115;11803.03027;9325.757813
"1684";"2021-06-19 03:15:00";2290.908936;1859.090942;840.908997;8053.030762;7931.817871;4022.727051;8696.969727;60.605999;4553.030762;3393.939941;6356.061035;12166.66699;5446.970215;3166.666992;2893.939941;590.908997;4590.90918;886.364014;727.27301;2477.272949;3121.211914;378.787994;17393.93945;2924.24292;3537.878906;2045.454956;2060.605957;4333.333984;2136.364014;98.485001;2522.727051;24962.12109;2689.394043;11803.03027;9325.757813
"1685";"2021-06-19 03:30:00";2290.908936;1859.090942;840.908997;8053.030762;7901.515137;4000;8674.242188;68.181999;4568.182129;3416.666992;6348.484863;12181.81836;5446.970215;3159.091064;2886.364014;590.908997;4590.90918;886.364014;727.27301;2462.121094;3106.061035;318.182007;17386.36328;2924.24292;3522.727051;2037.879028;2060.605957;4318.182129;2128.788086;106.060997;2515.1521;24969.69727;2689.394043;11803.03027;9325.757813
"1686";"2021-06-19 03:45:00";2290.908936;1859.090942;840.908997;8053.030762;7886.36377;3984.849121;8666.666992;60.605999;4560.605957;3416.666992;6348.484863;12181.81836;5446.970215;3151.514893;2886.364014;583.333008;4590.90918;901.515015;727.27301;2462.121094;3106.061035;310.605988;17386.36328;2901.514893;3515.1521;2022.727051;2060.605957;4303.030762;2113.636963;98.485001;2515.1521;24977.27344;2681.818115;11810.60645;9325.757813
"1687";"2021-06-19 04:00:00";2290.90895395989;1859.03639981955;840.865978606715;8053.16456985443;7873.67394552648;3972.12358943915;8657.9878144407;58.2339207637346;4567.63715610635;3419.76429962982;6353.67045346785;12184.5396970686;5442.85386691094;3148.22587169506;2878.63952902629;570.126901100858;4591.17797937662;905.241906893226;734.859145231514;2460.79357646292;3109.15834651941;312.497741121945;17386.5868731741;2889.26885167581;3506.17413345434;2017.67665138409;2052.33176301194;4295.10135596056;2103.95582022408;101.643131140896;2519.73895553984;24967.4230775129;2680.55204314932;11806.3839242841;9326.39116502813
"1688";"2021-06-19 04:15:00";2290.908936;1859.090942;840.908997;8053.030762;7856.061035;3962.121094;8643.939453;60.605999;4583.333984;3424.24292;6356.061035;12189.39453;5439.394043;3143.939941;2871.211914;560.606018;4590.90918;901.515015;742.424011;2462.121094;3106.061035;310.605988;17386.36328;2886.364014;3500;2007.57605;2037.879028;4287.878906;2090.908936;106.060997;2522.727051;24962.12109;2681.818115;11803.03027;9325.757813
"1689";"2021-06-19 04:30:00";2290.908936;1859.090942;840.908997;8053.030762;7833.333984;3954.545898;8628.788086;60.605999;4598.484863;3424.24292;6356.061035;12196.96973;5439.394043;3136.364014;2871.211914;560.606018;4590.90918;901.515015;742.424011;2477.272949;3098.485107;310.605988;17386.36328;2878.788086;3500;1984.848999;2022.727051;4272.728027;2068.181885;98.485001;2522.727051;24977.27344;2681.818115;11810.60645;9325.757813
"1690";"2021-06-19 04:45:00";2290.908936;1859.090942;840.908997;8053.030762;7818.182129;3931.818115;8613.636719;60.605999;4636.36377;3439.394043;6371.211914;12227.27344;5439.394043;3143.939941;2871.211914;560.606018;4590.90918;901.515015;742.424011;2507.575928;3106.061035;325.757996;17386.36328;2863.636963;3484.849121;1977.272949;2007.57605;4250;2053.030029;98.485001;2522.727051;24977.27344;2689.394043;11803.03027;9333.333008
"1691";"2021-06-19 05:00:00";2290.908936;1859.090942;840.908997;8053.030762;7818.182129;3901.514893;8583.333008;60.605999;4651.515137;3454.545898;6378.788086;12234.84863;5462.121094;3166.666992;2909.091064;560.606018;4590.90918;901.515015;742.424011;2515.1521;3106.061035;340.908997;17386.36328;2840.908936;3462.121094;1939.394043;1984.848999;4234.849121;2022.727051;106.060997;2515.1521;24977.27344;2689.394043;11803.03027;9325.757813
"1692";"2021-06-19 05:15:00";2290.908936;1859.090942;840.908997;8053.030762;7810.605957;3893.939941;8568.181641;60.605999;4666.666992;3469.697021;6393.939941;12250;5484.849121;3181.818115;2939.394043;590.908997;4590.90918;901.515015;742.424011;2515.1521;3106.061035;340.908997;17386.36328;2825.758057;3462.121094;1939.394043;1977.272949;4212.121094;2007.57605;106.060997;2522.727051;24977.27344;2681.818115;11818.18164;9325.757813
"1693";"2021-06-19 05:30:00";2290.908936;1859.090942;840.908997;8053.030762;7803.030762;3878.788086;8553.030273;68.181999;4674.243164;3492.424072;6401.515137;12257.57617;5500;3204.545898;2954.545898;613.635986;4590.90918;901.515015;742.424011;2515.1521;3106.061035;348.484985;17386.36328;2825.758057;3462.121094;1939.394043;1977.272949;4212.121094;1984.848999;106.060997;2515.1521;24977.27344;2681.818115;11818.18164;9325.757813
"1694";"2021-06-19 05:45:00";2290.908936;1859.090942;840.908997;8053.030762;7795.455078;3856.061035;8545.455078;68.181999;4681.818848;3515.1521;6416.666992;12280.30371;5515.151855;3204.545898;2962.121094;628.788025;4590.90918;901.515015;742.424011;2537.878906;3106.061035;371.212006;17386.36328;2803.030029;3424.24292;1916.666992;1962.120972;4204.545898;1969.697021;106.060997;2515.1521;24992.42383;2681.818115;11795.4541;9325.757813
"1695";"2021-06-19 06:00:00";2290.70689467265;1859.10221160761;840.909050673952;8053.03074193697;7783.23699377575;3836.12558972297;8531.11543833605;62.8829078989742;4695.6230000857;3521.10365860928;6432.40797003467;12295.2629757045;5520.78474165895;3208.88001894796;2970.60907194448;630.977809330943;4591.4039602846;901.502363298649;745.957931483249;2553.58359858983;3104.48688163833;385.429592617784;17393.0336556197;2796.65345444633;3414.2741685507;1910.99829945888;1957.92134924045;4197.77504060367;1956.61857276142;106.025299292336;2515.88393084726;24992.1434249093;2679.09976823892;11786.0845433818;9319.3362111491
"1696";"2021-06-19 06:15:00";2290.908936;1859.090942;840.908997;8053.030762;7772.728027;3818.181885;8515.151367;60.605999;4712.121094;3522.727051;6446.970215;12303.03027;5522.727051;3219.697021;2977.272949;628.788025;4590.90918;901.515015;750;2560.605957;3106.061035;393.938995;17401.51563;2803.030029;3424.24292;1916.666992;1962.120972;4196.970215;1946.969971;106.060997;2515.1521;24984.84766;2674.24292;11787.87891;9310.606445
"1697";"2021-06-19 06:30:00";2291.73160721548;1859.04507453007;840.908794289453;8053.03079442608;7768.66531075383;3798.47700836398;8506.60582581506;65.8416682063624;4726.27744958266;3535.3501384871;6461.95718668006;12312.8230856592;5528.47872703489;3227.93964160612;2978.20701429991;632.270406549151;4588.89443627143;901.565157957786;750.832651452971;2568.31263094191;3114.41359569206;405.423773910966;17404.7958200441;2805.0963765567;3426.59131999757;1917.31574922698;1963.60585770562;4200.13306852502;1941.92059391738;106.069553705969;2514.94456371244;24987.1357759391;2667.68494667765;11788.7043494755;9306.50322026089
"1698";"2021-06-19 06:45:00";2290.908936;1859.090942;840.908997;8053.030762;7757.576172;3772.727051;8500;68.181999;4734.849121;3553.030029;6477.272949;12325.75781;5530.303223;3227.272949;2977.272949;636.364014;4590.90918;901.515015;750;2583.333008;3121.211914;416.666992;17401.51563;2803.030029;3424.24292;1916.666992;1962.120972;4196.970215;1924.241943;106.060997;2515.1521;24992.42383;2659.091064;11787.87891;9310.606445
"1699";"2021-06-19 07:00:00";2290.908936;1859.090942;840.908997;8053.030762;7734.849121;3742.424072;8477.272461;60.605999;4742.424805;3568.181885;6492.423828;12340.90918;5522.727051;3219.697021;2977.272949;636.364014;4598.484863;901.515015;750;2606.061035;3121.211914;424.242004;17393.93945;2803.030029;3424.24292;1916.666992;1962.120972;4181.817871;1886.364014;106.060997;2515.1521;24992.42383;2651.514893;11787.87891;9318.181641
"1700";"2021-06-19 07:15:00";2300;1859.090942;840.908997;8053.030762;7727.272949;3727.272949;8424.242188;60.605999;4765.151855;3583.333008;6507.576172;12356.06055;5515.151855;3219.697021;2969.697021;636.364014;4598.484863;901.515015;750;2621.211914;3128.788086;439.394012;17393.93945;2803.030029;3416.666992;1901.515015;1962.120972;4166.666992;1863.636963;106.060997;2515.1521;24992.42383;2651.514893;11787.87891;9310.606445
"1701";"2021-06-19 07:30:00";2290.908936;1859.090942;840.908997;8053.030762;7712.121094;3727.272949;8424.242188;68.181999;4772.727051;3590.908936;6522.727051;12363.63672;5500;3204.545898;2954.545898;628.788025;4598.484863;901.515015;750;2636.364014;3143.939941;469.696991;17409.08984;2780.302979;3393.939941;1886.364014;1939.394043;4143.939941;1848.484985;106.060997;2515.1521;24992.42383;2643.939941;11780.30273;9310.606445
"1702";"2021-06-19 07:45:00";2290.908936;1850;840.908997;8053.030762;7719.698242;3727.272949;8424.242188;60.605999;4780.303223;3598.485107;6530.303223;12363.63672;5500;3212.121094;2954.545898;636.364014;4598.484863;909.091003;765.151978;2666.666992;3159.091064;477.27301;17416.66602;2795.455078;3393.939941;1886.364014;1946.969971;4128.788086;1825.758057;106.060997;2507.575928;24992.42383;2651.514893;11780.30273;9303.030273
"1703";"2021-06-19 08:00:00";2290.908936;1850;840.908997;8053.030762;7712.121094;3727.272949;8431.818359;60.605999;4787.878906;3613.635986;6530.303223;12378.78809;5492.424805;3204.545898;2954.545898;628.788025;4598.484863;901.515015;765.151978;2696.969971;3174.24292;507.575989;17416.66602;2780.302979;3393.939941;1886.364014;1939.394043;4113.637207;1810.605957;106.060997;2500;24984.84766;2643.939941;11765.15137;9287.878906
"1704";"2021-06-19 08:15:00";2290.70571127754;1851.83060015458;840.347376190143;8053.112247711;7704.72431422519;3721.20954484557;8425.94722278887;61.6927259819404;4794.06588634482;3615.13825639829;6534.79408500072;12380.5408342865;5488.87920793195;3199.97630211474;2949.09507971308;629.511743147931;4609.52864756301;905.473073501042;764.153595795656;2711.21229061365;3177.52959839753;525.283020637202;17422.4358607161;2779.90205045729;3393.57759081375;1888.06749555198;1936.63047366266;4100.55201228813;1801.44889911421;105.437649210611;2496.21172499073;24984.4533412545;2642.45394363692;11753.0888965934;9277.5052469677
"1705";"2021-06-19 08:30:00";2290.908936;1850;840.908997;8053.030762;7712.121094;3727.272949;8431.818359;60.605999;4795.455078;3613.635986;6537.878906;12378.78809;5492.424805;3204.545898;2946.969971;636.364014;4613.63623;909.091003;765.151978;2719.697021;3181.818115;537.879028;17424.24219;2780.302979;3393.939941;1886.364014;1939.394043;4090.908936;1795.454956;106.060997;2492.424072;24992.42383;2636.364014;11742.42383;9272.727539
"1706";"2021-06-19 08:45:00";2290.908936;1845.454956;840.908997;8053.030762;7734.849121;3757.575928;8469.697266;60.605999;4795.455078;3621.211914;6537.878906;12386.36328;5500;3212.121094;2954.545898;636.364014;4598.484863;901.515015;765.151978;2734.849121;3196.969971;560.606018;17416.66602;2765.150879;3393.939941;1878.787964;1939.394043;4083.333008;1787.879028;106.060997;2484.849121;25000;2613.635986;11727.27246;9272.727539
"1707";"2021-06-19 09:00:00";2290.908936;1845.454956;831.817993;8053.030762;7750;3780.302979;8492.424805;68.181999;4810.605957;3621.211914;6553.029785;12386.36328;5507.576172;3212.121094;2962.121094;628.788025;4598.484863;909.091003;765.151978;2750;3204.545898;575.757996;17424.24219;2780.302979;3393.939941;1878.787964;1939.394043;4075.75708;1772.727051;98.485001;2477.272949;24992.42383;2598.485107;11719.69727;9272.727539
"1708";"2021-06-19 09:15:00";2290.908936;1836.364014;827.27301;8045.454102;7757.576172;3787.878906;8500;68.181999;4810.605957;3621.211914;6553.029785;12393.93945;5515.151855;3219.697021;2969.697021;636.364014;4613.63623;901.515015;765.151978;2757.575928;3219.697021;590.908997;17431.81836;2780.302979;3393.939941;1878.787964;1939.394043;4075.75708;1772.727051;106.060997;2477.272949;24992.42383;2583.333008;11719.69727;9250
"1709";"2021-06-19 09:30:00";2290.908936;1827.272949;818.182007;8030.303223;7750;3787.878906;8500;60.605999;4810.605957;3636.364014;6553.029785;12386.36328;5530.303223;3234.849121;2984.849121;651.515015;4613.63623;909.091003;765.151978;2772.727051;3227.272949;590.908997;17431.81836;2780.302979;3393.939941;1886.364014;1939.394043;4075.75708;1772.727051;106.060997;2477.272949;25000;2568.181885;11704.5459;9242.424805
"1710";"2021-06-19 09:45:00";2290.908936;1827.272949;818.182007;8015.151855;7765.151855;3803.031006;8507.576172;60.605999;4810.605957;3643.938965;6560.605957;12401.51563;5545.455078;3242.424072;2992.424072;659.091003;4613.63623;909.091003;765.151978;2780.302979;3227.272949;598.484985;17439.39453;2780.302979;3393.939941;1886.364014;1939.394043;4083.333008;1787.879028;98.485001;2477.272949;24992.42383;2553.030029;11696.96973;9227.272461
"1711";"2021-06-19 10:00:00";2290.908936;1813.635986;818.182007;8015.151855;7780.303223;3818.181885;8522.727539;60.605999;4818.182129;3643.938965;6568.182129;12401.51563;5560.605957;3257.575928;3007.575928;674.242004;4613.63623;909.091003;765.151978;2787.878906;3227.272949;598.484985;17446.96875;2780.302979;3401.516113;1886.364014;1939.394043;4083.333008;1803.030029;98.485001;2477.272949;24992.42383;2545.455078;11681.81836;9227.272461
"1712";"2021-06-19 10:15:00";2290.90901244948;1807.88984428999;813.492520679456;8012.14871426999;7792.72485014515;3820.93757259098;8535.9110102286;60.4817001973779;4820.79224756189;3646.06717971819;6569.56575119202;12397.9819903348;5567.71782111363;3264.82336653048;3014.51933223969;681.979488589736;4613.57151846118;903.622101896782;765.146951117735;2792.95168932587;3227.83925094875;604.137028038061;17448.8075890083;2783.57612842553;3402.89524590645;1888.45345324308;1938.12224803421;4083.11218994189;1812.36328132436;96.4064477063183;2477.26562737618;24991.3060985507;2533.67983444477;11665.118134498;9212.88668266801
"1713";"2021-06-19 10:30:00";2290.908936;1809.090942;809.091003;8007.576172;7810.605957;3833.333984;8553.030273;60.605999;4818.182129;3643.938965;6568.182129;12401.51563;5568.182129;3265.150879;3015.150879;681.817993;4613.63623;901.515015;765.151978;2795.455078;3227.272949;613.635986;17446.96875;2780.302979;3401.516113;1886.364014;1939.394043;4083.333008;1810.605957;98.485001;2477.272949;24992.42383;2530.302979;11659.09082;9204.545898
"1714";"2021-06-19 10:45:00";2290.908936;1809.090942;809.091003;8007.576172;7833.333984;3863.636963;8575.757813;60.605999;4818.182129;3636.364014;6568.182129;12409.09082;5568.182129;3265.150879;3015.150879;681.817993;4613.63623;909.091003;765.151978;2795.455078;3227.272949;621.211975;17446.96875;2765.150879;3401.516113;1878.787964;1939.394043;4083.333008;1803.030029;106.060997;2477.272949;25000;2522.727051;11636.36328;9204.545898
