"datetime";"T1A2";"T1A3";"T1A4";"T1B2";"T1B3";"T1B4";"T1B5";"T1C2";"T1C4";"T2A1";"T2A2";"T2A3";"T2A4";"T2B2";"T2B3";"T2B4";"T2C1";"T2C2";"T2C3";"T2C4";"T3A2";"T3A3";"T3A5";"T3B1";"T3B2";"T3B3";"T3B4";"T3C1";"T3C3";"T3C4";"T3C5";"phase"
"706";2021-06-08 22:45:00;3840.908936;2446.969971;17651.51563;2606.061035;5727.272949;2886.364014;30.302999;75.758003;6151.515137;1303.030029;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6916.666992;795.455017;8689.393555;60.605999;-113.634765999999;1183.332764;0;2222.727051;7734.849121;2072.727051;1718.182007;24984.84766;3310.605957;11666.66699;9287.878906;"Expansion"
"707";2021-06-08 23:00:00;3833.333984;2454.545898;17636.36328;2606.061035;5727.272949;2886.364014;30.302999;75.758003;6151.515137;1303.030029;621.211975;3106.061035;5068.182129;62.1209720000002;-110.605957;-22.7269290000008;6916.666992;795.455017;8689.393555;60.605999;-159.089843999998;1183.332764;0;2222.727051;7734.849121;2077.272949;1718.182007;24984.84766;3318.181885;11674.24219;9287.878906;"Expansion"
"708";2021-06-08 23:15:00;3834.6390275385;2455.77650962938;17630.0461655685;2605.56879896809;5720.83188027659;2883.73930920663;30.3029987165214;75.7579725621663;6149.95224137844;1306.98532944131;615.730088589464;3106.06124603697;5066.25721785588;58.6616860478694;-115.33149658471;-19.0598207953012;6912.10913516553;796.575285422292;8687.05390361986;60.7756441856635;-172.585192993251;1183.332764;0;2222.72705101151;7734.98340728004;2078.39094552877;1718.75997592854;24980.8910476558;3315.44132602663;11682.7584510579;9292.84798701648;"Shrinkage"
"709";2021-06-08 23:30:00;3840.908936;2454.545898;17636.36328;2606.061035;5719.698242;2878.788086;30.302999;75.758003;6151.515137;1310.605957;613.635986;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6909.09082;795.455017;8689.393555;60.605999;-174.241698999995;1183.332764;0;2222.727051;7734.849121;2077.272949;1718.182007;24977.27344;3318.181885;11689.39356;9303.030273;"Shrinkage"
"710";2021-06-08 23:45:00;3840.908936;2454.545898;17651.51563;2606.061035;5727.272949;2871.211914;30.302999;75.758003;6159.09082;1310.605957;621.211975;3106.061035;5060.605957;77.2720949999998;-95.4549560000003;-22.7269290000008;6909.09082;795.455017;8696.969727;60.605999;-196.968749999996;1183.332764;0;2222.727051;7734.849121;2077.272949;1718.182007;24977.27344;3333.333984;11696.96973;9310.606445;"Shrinkage"
"711";2021-06-09 00:00:00;3833.333984;2446.969971;17651.51563;2598.485107;5719.698242;2863.636963;30.302999;75.758003;6159.09082;1303.030029;621.211975;3106.061035;5060.605957;77.2720949999998;-110.605957;-15.1510009999988;6909.09082;803.030029;8689.393555;60.605999;-204.544921999997;1183.332764;0;2222.727051;7734.849121;2077.272949;1727.272949;24977.27344;3333.333984;11696.96973;9310.606445;"Shrinkage"
"712";2021-06-09 00:15:00;3840.908936;2446.969971;17651.51563;2598.485107;5727.272949;2871.211914;30.302999;75.758003;6159.09082;1303.030029;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6916.666992;795.455017;8689.393555;53.029999;-219.695800999998;1183.332764;0;2222.727051;7734.849121;2077.272949;1727.272949;24977.27344;3340.908936;11704.5459;9318.181641;"Shrinkage"
"713";2021-06-09 00:30:00;3840.908936;2446.969971;17651.51563;2598.485107;5727.272949;2856.061035;30.302999;75.758003;6159.09082;1303.030029;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6916.666992;803.030029;8696.969727;60.605999;-234.847655999994;1183.332764;0;2222.727051;7734.849121;2077.272949;1727.272949;24977.27344;3348.485107;11704.5459;9325.757813;"Shrinkage"
"714";2021-06-09 00:45:00;3833.333984;2454.545898;17651.51563;2590.908936;5719.698242;2848.485107;30.302999;75.758003;6159.09082;1310.605957;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6916.666992;803.030029;8704.544922;60.605999;-234.847655999994;1183.332764;0;2222.727051;7734.849121;2077.272949;1727.272949;24977.27344;3356.061035;11712.12109;9325.757813;"Shrinkage"
"715";2021-06-09 01:00:00;3848.485107;2446.969971;17651.51563;2583.333008;5727.272949;2833.333984;30.302999;75.758003;6159.09082;1310.605957;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-15.1510009999988;6916.666992;803.030029;8696.969727;60.605999;-257.574706999996;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24977.27344;3356.061035;11712.12109;9325.757813;"Shrinkage"
"716";2021-06-09 01:15:00;3833.333984;2446.969971;17651.51563;2583.333008;5727.272949;2833.333984;30.302999;75.758003;6166.666992;1310.605957;621.211975;3106.061035;5060.605957;62.1209720000002;-110.605957;-22.7269290000008;6916.666992;803.030029;8696.969727;60.605999;-272.726563;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24977.27344;3356.061035;11719.69727;9325.757813;"Shrinkage"
"717";2021-06-09 01:30:00;3832.3842891638;2447.63450672313;17650.688969919;2585.7625180782;5726.6078681715;2830.32958575181;30.2910927571843;76.3884926324382;6163.56041276582;1311.50192180711;620.569963126422;3106.06103500502;5060.67055733702;62.4160450040085;-117.593332097421;-18.4679611952311;6916.67664476059;806.765832433359;8697.44860616091;60.5605475847999;-284.208840787785;1183.332764;0;2222.72724970379;7749.00140981825;2077.27292237623;1727.26963471425;24973.6192137085;3359.99361979209;11719.3780165314;9323.86887451868;"Shrinkage"
"718";2021-06-09 01:45:00;3840.908936;2446.969971;17643.93945;2583.333008;5727.272949;2825.758057;30.302999;75.758003;6159.09082;1310.605957;621.211975;3106.061035;5060.605957;62.1209720000002;-133.333008;-22.7269290000008;6916.666992;810.606018;8696.969727;60.605999;-295.453613000001;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24969.69727;3363.636963;11719.69727;9325.757813;"Shrinkage"
"719";2021-06-09 02:00:00;3840.908936;2446.969971;17636.36328;2575.758057;5727.272949;2825.758057;30.302999;75.758003;6166.666992;1310.605957;621.211975;3106.061035;5060.605957;54.545044;-156.061034999999;-53.0299070000005;6916.666992;810.606018;8696.969727;60.605999;-303.028808999999;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24969.69727;3363.636963;11727.27246;9333.333008;"Shrinkage"
"720";2021-06-09 02:15:00;3840.908936;2446.969971;17651.51563;2575.758057;5727.272949;2818.181885;30.302999;83.333;6174.243164;1325.758057;613.635986;3106.061035;5060.605957;31.8179930000001;-178.787964;-75.7569579999986;6916.666992;810.606018;8696.969727;60.605999;-303.028808999999;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24969.69727;3363.636963;11719.69727;9333.333008;"Shrinkage"
"721";2021-06-09 02:30:00;3840.908936;2446.969971;17643.93945;2560.605957;5727.272949;2795.455078;30.302999;75.758003;6166.666992;1340.909058;621.211975;3106.061035;5060.605957;31.8179930000001;-193.940063999999;-83.3330080000019;6916.666992;810.606018;8704.544922;60.605999;-318.180663999996;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24962.12109;3363.636963;11719.69727;9333.333008;"Shrinkage"
"722";2021-06-09 02:45:00;3863.636963;2454.545898;17636.36328;2545.455078;5719.698242;2780.302979;30.302999;75.758003;6174.243164;1348.484985;621.211975;3106.061035;5075.757813;16.666138;-193.940063999999;-75.7569579999986;6916.666992;810.606018;8704.544922;60.605999;-333.332030999994;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24962.12109;3371.211914;11727.27246;9333.333008;"Shrinkage"
"723";2021-06-09 03:00:00;3863.636963;2462.121094;17636.36328;2537.878906;5727.272949;2772.727051;37.879002;75.758003;6166.666992;1356.061035;628.788025;3106.061035;5083.333984;1.51501499999858;-201.515015;-75.7569579999986;6916.666992;810.606018;8696.969727;60.605999;-333.332030999994;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24962.12109;3371.211914;11727.27246;9333.333008;"Shrinkage"
"724";2021-06-09 03:15:00;3871.211914;2469.697021;17636.36328;2515.1521;5727.272949;2757.575928;30.302999;68.181999;6174.243164;1363.635986;628.788025;3106.061035;5090.90918;1.51501499999858;-201.515015;-75.7569579999986;6916.666992;795.455017;8704.544922;60.605999;-340.907714999998;1183.332764;0;2222.727051;7750;2077.272949;1727.272949;24962.12109;3371.211914;11727.27246;9333.333008;"Shrinkage"
"725";2021-06-09 03:30:00;3871.60453944072;2469.32195011902;17636.2864651223;2510.80861992414;5720.49016664615;2748.05903795423;27.9278018650793;69.4733158349031;6176.95213784079;1367.00544884593;628.733090158206;3106.061035;5092.44036292317;2.21964553166936;-200.319091502039;-78.9307294567302;6916.68887874541;783.990618902066;8701.05724526745;60.6059467805308;-349.676638577435;1183.332764;0;2220.49083851678;7750.00008873202;2077.87213915746;1730.5831921484;24962.1566734954;3371.8452708562;11727.3941529392;9331.42174353897;"Shrinkage"
"726";2021-06-09 03:45:00;3871.211914;2469.697021;17636.36328;2500;5719.698242;2734.849121;30.302999;75.758003;6174.243164;1371.212036;628.788025;3106.061035;5090.90918;1.51501499999858;-201.515015;-83.3330080000019;6916.666992;780.302979;8689.393555;60.605999;-356.059570000001;1183.332764;0;2222.727051;7750;2077.272949;1731.817993;24962.12109;3371.211914;11727.27246;9333.333008;"Shrinkage"
"727";2021-06-09 04:00:00;3878.788086;2477.272949;17636.36328;2462.121094;5727.272949;2712.121094;30.302999;75.758003;6174.243164;1378.787964;628.788025;3106.061035;5090.90918;1.51501499999858;-201.515015;-83.3330080000019;6916.666992;780.302979;8681.818359;60.605999;-363.634765999999;1183.332764;0;2231.818115;7750;2077.272949;1727.272949;24962.12109;3371.211914;11727.27246;9340.90918;"Shrinkage"
"728";2021-06-09 04:15:00;3878.788086;2477.272949;17636.36328;2446.969971;5719.698242;2704.545898;30.302999;68.181999;6174.243164;1378.787964;636.364014;3106.061035;5090.90918;1.51501499999858;-193.940063999999;-75.7569579999986;6916.666992;772.72699;8674.242188;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1727.272949;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"729";2021-06-09 04:30:00;3878.788086;2477.272949;17636.36328;2431.818115;5719.698242;2696.969971;30.302999;75.758003;6166.666992;1378.787964;636.364014;3106.061035;5098.484863;1.51501499999858;-201.515015;-75.7569579999986;6916.666992;750;8651.514648;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"730";2021-06-09 04:45:00;3878.788086;2477.272949;17636.36328;2416.666992;5719.698242;2696.969971;30.302999;68.181999;6174.243164;1378.787964;636.364014;3106.061035;5106.061035;1.51501499999858;-201.515015;-83.3330080000019;6916.666992;734.848999;8643.939453;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9333.333008;"Shrinkage"
"731";2021-06-09 05:00:00;3886.364014;2484.849121;17636.36328;2409.091064;5719.698242;2681.818115;37.879002;75.758003;6174.243164;1378.787964;643.939026;3106.061035;5106.061035;1.51501499999858;-216.666991999999;-83.3330080000019;6901.515137;727.27301;8621.211914;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"732";2021-06-09 05:15:00;3886.364014;2484.849121;17636.36328;2386.364014;5719.698242;2681.818115;30.302999;75.758003;6174.243164;1378.787964;643.939026;3106.061035;5098.484863;1.51501499999858;-231.817992999999;-83.3330080000019;6909.09082;719.697021;8628.788086;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"733";2021-06-09 05:30:00;3880.24644992403;2484.08291881003;17637.0348391588;2381.10931411437;5719.68614054169;2685.2304069188;33.5918780148759;75.2495538679056;6174.23320244301;1381.93993256983;643.449322172811;3106.061035;5098.63105229433;1.82450478661985;-234.30541354855;-87.2446331878386;6904.24959811551;708.065679587698;8620.05740308187;61.2391283220954;-377.54293617592;1183.332764;0;2231.81528442575;7749.99999999154;2086.37547228641;1731.79806115273;24962.1210955423;3378.83347075465;11727.2749678651;9339.63163265988;"Shrinkage"
"734";2021-06-09 05:45:00;3878.788086;2484.849121;17636.36328;2378.788086;5719.698242;2681.818115;37.879002;75.758003;6174.243164;1386.364014;643.939026;3106.061035;5106.061035;-6.0609129999998;-239.394043000001;-98.4849849999996;6886.36377;696.969971;8598.484375;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"735";2021-06-09 06:00:00;3886.364014;2484.849121;17636.36328;2363.635986;5719.698242;2674.24292;30.302999;75.758003;6174.243164;1386.364014;643.939026;3106.061035;5113.63623;-21.2130120000006;-254.545043999999;-113.635986000002;6863.637207;689.393982;8583.333008;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Shrinkage"
"736";2021-06-09 06:15:00;3886.364014;2484.849121;17643.93945;2363.635986;5719.698242;2681.818115;30.302999;75.758003;6174.243164;1378.787964;643.939026;3106.061035;5113.63623;-21.2130120000006;-254.545043999999;-113.635986000002;6833.333984;674.242004;8568.181641;68.181999;-363.634765999999;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9333.333008;"Shrinkage"
"737";2021-06-09 06:30:00;3886.364014;2500;17636.36328;2356.061035;5719.698242;2681.818115;30.302999;68.181999;6181.818848;1386.364014;643.939026;3106.061035;5113.63623;-43.9400630000005;-269.697022000001;-121.211914;6833.333984;666.666992;8560.606445;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3378.788086;11727.27246;9340.90918;"Expansion"
"738";2021-06-09 06:45:00;3893.939941;2500;17643.93945;2356.061035;5719.698242;2696.969971;30.302999;75.758003;6174.243164;1386.364014;643.939026;3106.061035;5113.63623;-59.0919190000009;-277.272949000001;-136.364013999999;6848.484863;727.27301;8613.636719;60.605999;-378.786620999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11727.27246;9340.90918;"Expansion"
"739";2021-06-09 07:00:00;3893.939941;2500;17643.93945;2386.364014;5719.698242;2742.424072;30.302999;75.758003;6181.818848;1386.364014;643.939026;3106.061035;5121.211914;-96.9710690000015;-300.000000000001;-143.938965000002;6856.061035;742.424011;8628.788086;60.605999;-363.634765999999;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11727.27246;9348.485352;"Expansion"
"740";2021-06-09 07:15:00;3893.939941;2507.575928;17651.51563;2416.666992;5719.698242;2765.150879;30.302999;75.758003;6181.818848;1386.364014;643.939026;3106.061035;5113.63623;-119.697876000001;-315.151978000001;-174.241943000001;6871.212891;742.424011;8628.788086;60.605999;-318.180663999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11734.84863;9348.485352;"Expansion"
"741";2021-06-09 07:30:00;3893.939941;2500;17651.51563;2477.272949;5719.698242;2810.605957;30.302999;75.758003;6181.818848;1393.938965;643.939026;3106.061035;5121.211914;-127.272826999999;-330.302979000001;-181.817993000001;6871.212891;742.424011;8628.788086;60.605999;-295.453613000001;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11734.84863;9340.90918;"Expansion"
"742";2021-06-09 07:45:00;3892.21110271672;2498.27775874717;17650.9682886276;2486.67014356193;5719.69824275136;2828.5929337223;30.3022430533998;75.7121172241162;6175.71348695188;1393.45386709565;642.541334337411;3106.06103498663;5123.70899978867;-144.25963353411;-337.807127782639;-185.837277336982;6870.28473808787;740.02537764163;8628.33603368257;60.5938385048671;-277.465246250275;1183.332764;0;2231.81809582763;7749.99997572074;2086.3754692299;1731.81798559979;24962.4866689696;3386.28053888573;11731.7269386939;9342.82717683472;"Expansion"
"743";2021-06-09 08:00:00;3893.939941;2500;17651.51563;2477.272949;5719.698242;2825.758057;30.302999;75.758003;6174.243164;1393.938965;643.939026;3106.061035;5121.211914;-180.303833;-337.879028;-196.968993999999;6871.212891;742.424011;8628.788086;60.605999;-257.574706999996;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11727.27246;9348.485352;"Expansion"
"744";2021-06-09 08:15:00;3901.514893;2500;17651.51563;2492.424072;5719.698242;2825.758057;30.302999;75.758003;6181.818848;1401.515015;651.515015;3106.061035;5121.211914;-225.757934;-337.879028;-212.120972000001;6871.212891;750;8628.788086;60.605999;-242.422852;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24962.12109;3386.364014;11727.27246;9348.485352;"Expansion"
"745";2021-06-09 08:30:00;3901.514893;2507.575928;17651.51563;2492.424072;5719.698242;2825.758057;30.302999;75.758003;6174.243164;1393.938965;659.091003;3106.061035;5121.211914;-240.910034000001;-353.030029;-219.696898999999;6871.212891;742.424011;8621.211914;60.605999;-242.422852;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24969.69727;3386.364014;11742.42383;9348.485352;"Expansion"
"746";2021-06-09 08:45:00;3893.939941;2500;17651.51563;2507.575928;5719.698242;2825.758057;30.302999;75.758003;6181.818848;1393.938965;659.091003;3106.061035;5121.211914;-256.060913;-375.758057;-234.847900000001;6871.212891;742.424011;8621.211914;60.605999;-234.847655999994;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24977.27344;3386.364014;11734.84863;9356.060547;"Expansion"
"747";2021-06-09 09:00:00;3901.514893;2500;17651.51563;2500;5719.698242;2825.758057;30.302999;75.758003;6181.818848;1393.938965;651.515015;3106.061035;5121.211914;-240.910034000001;-375.758057;-234.847900000001;6871.212891;742.424011;8628.788086;60.605999;-219.695800999998;1183.332764;0;2231.818115;7750;2086.364014;1731.817993;24977.27344;3378.788086;11742.42383;9348.485352;"Expansion"
"748";2021-06-09 09:15:00;3901.514893;2507.575928;17651.51563;2507.575928;5719.698242;2825.758057;30.302999;75.758003;6181.818848;1393.938965;651.515015;3106.061035;5121.211914;-240.910034000001;-375.758057;-234.847900000001;6871.212891;750;8628.788086;60.605999;-219.695800999998;1183.332764;0;2231.818115;7750;2077.272949;1731.817993;24977.27344;3386.364014;11742.42383;9333.333008;"Expansion"
"749";2021-06-09 09:30:00;3901.514893;2500;17651.51563;2515.1521;5719.698242;2825.758057;30.302999;75.758003;6181.818848;1401.515015;659.091003;3106.061035;5121.211914;-240.910034000001;-390.909058;-234.847900000001;6871.212891;742.424011;8628.788086;60.605999;-219.695800999998;1183.332764;0;2231.818115;7750;2077.272949;1731.817993;24977.27344;3378.788086;11734.84863;9325.757813;"Expansion"
"750";2021-06-09 09:45:00;3901.68214223158;2495.35793859366;17651.3460917032;2518.59900167932;5719.68654366736;2826.12529844045;30.3029990671714;81.4111556329412;6184.0691821609;1402.73341920299;660.827936251672;3106.06118551736;5121.21425801437;-240.597394683821;-394.179806860021;-234.803335271081;6873.56831757757;735.692997980257;8626.53073309973;60.6060000805487;-222.7238662255;1183.332764;0;2232.03312234766;7750.2732388471;2077.90653788975;1731.89593421418;24977.862213132;3373.09512155784;11733.753040075;9317.18503987386;"Expansion"
"751";2021-06-09 10:00:00;3901.514893;2500;17651.51563;2522.727051;5719.698242;2825.758057;30.302999;83.333;6181.818848;1401.515015;659.091003;3106.061035;5121.211914;-240.910034000001;-390.909058;-234.847900000001;6871.212891;734.848999;8628.788086;60.605999;-219.695800999998;1183.332764;0;2231.818115;7750;2077.272949;1731.817993;24984.84766;3363.636963;11727.27246;9303.030273;"Expansion"
"752";2021-06-09 10:15:00;3901.514893;2507.575928;17651.51563;2530.302979;5719.698242;2825.758057;30.302999;75.758003;6174.243164;1401.515015;659.091003;3106.061035;5121.211914;-240.910034000001;-390.909058;-234.847900000001;6863.637207;734.848999;8636.363281;60.605999;-204.544921999997;1183.332764;0;2231.818115;7750;2077.272949;1731.817993;24992.42383;3348.485107;11712.12109;9287.878906;"Expansion"
"753";2021-06-09 10:30:00;3901.514893;2500;17651.51563;2537.878906;5719.698242;2833.333984;30.302999;75.758003;6181.818848;1393.938965;659.091003;3106.061035;5121.211914;-240.910034000001;-390.909058;-234.847900000001;6871.212891;727.27301;8628.788086;60.605999;-196.968749999996;1183.332764;0;2231.818115;7750;2077.272949;1731.817993;24977.27344;3356.061035;11719.69727;9287.878906;"Expansion"
"754";2021-06-09 10:45:00;3901.514893;2500;17659.08984;2545.455078;5719.698242;2840.908936;30.302999;75.758003;6181.818848;1401.515015;659.091003;3106.061035;5121.211914;-240.910034000001;-413.635986;-234.847900000001;6871.212891;734.848999;8628.788086;60.605999;-196.968749999996;1183.332764;0;2222.727051;7734.849121;2072.727051;1727.272949;24992.42383;3348.485107;11712.12109;9280.302734;"Expansion"
"755";2021-06-09 11:00:00;3901.514893;2507.575928;17651.51563;2545.455078;5719.698242;2840.908936;30.302999;75.758003;6166.666992;1401.515015;659.091003;3106.061035;5121.211914;-240.910034000001;-421.212036;-242.423950000001;6871.212891;750;8628.788086;60.605999;-196.968749999996;1183.332764;0;2231.818115;7734.849121;2063.636963;1727.272949;24984.84766;3348.485107;11712.12109;9272.727539;"Expansion"
"756";2021-06-09 11:15:00;3901.514893;2507.575928;17651.51563;2545.455078;5727.272949;2840.908936;30.302999;75.758003;6159.09082;1401.515015;659.091003;3106.061035;5121.211914;-225.757934;-421.212036;-257.575927999999;6878.788086;757.575989;8643.939453;60.605999;-174.241698999995;1183.332764;0;2222.727051;7727.272949;2063.636963;1727.272949;24992.42383;3333.333984;11704.5459;9272.727539;"Expansion"
"757";2021-06-09 11:30:00;3901.514893;2515.1521;17651.51563;2560.605957;5719.698242;2848.485107;30.302999;83.333;6151.515137;1401.515015;659.091003;3106.061035;5128.788086;-225.757934;-413.635986;-272.726929000001;6886.36377;765.151978;8643.939453;60.605999;-174.241698999995;1183.332764;0;2222.727051;7712.121094;2054.544922;1718.182007;25000;3333.333984;11696.96973;9272.727539;"Expansion"
"758";2021-06-09 11:45:00;3901.5027131017;2518.82279920463;17651.3460430744;2567.33112057993;5715.00655083435;2854.10082144443;30.302998999994;85.1989576550362;6148.38289106584;1400.83569996707;659.090916592174;3104.36711259198;5127.37508595902;-212.241721982371;-406.34266998009;-270.273823472792;6891.38136659258;768.661560299911;8641.60334917634;60.605998999904;-175.663124678595;1183.332764;0;2223.53016964957;7696.62844768418;2052.2083378257;1708.56355425796;24991.6977687825;3334.63635893747;11694.6458339091;9272.98508653043;"Expansion"
"759";2021-06-09 12:00:00;3901.514893;2515.1521;17651.51563;2568.181885;5719.698242;2856.061035;30.302999;83.333;6143.939941;1401.515015;659.091003;3106.061035;5121.211914;-187.879028;-390.909058;-257.575927999999;6893.939941;772.72699;8643.939453;60.605999;-174.241698999995;1183.332764;0;2222.727051;7689.394043;2050;1704.546021;24984.84766;3333.333984;11696.96973;9272.727539;"Expansion"
"760";2021-06-09 12:15:00;3901.514893;2507.575928;17651.51563;2568.181885;5727.272949;2856.061035;30.302999;83.333;6128.788086;1401.515015;659.091003;3113.636963;5121.211914;-165.151977;-360.605957;-242.423950000001;6893.939941;780.302979;8651.514648;60.605999;-174.241698999995;1183.332764;0;2222.727051;7689.394043;2040.909058;1704.546021;24992.42383;3333.333984;11696.96973;9272.727539;"Expansion"
"761";2021-06-09 12:30:00;3901.514893;2507.575928;17651.51563;2560.605957;5719.698242;2856.061035;30.302999;83.333;6106.061035;1393.938965;659.091003;3113.636963;5128.788086;-142.424927;-330.302979000001;-212.120972000001;6893.939941;780.302979;8659.09082;60.605999;-174.241698999995;1183.332764;0;2222.727051;7674.243164;2040.909058;1695.454956;24992.42383;3325.758057;11674.24219;9272.727539;"Expansion"
"762";2021-06-09 12:45:00;3901.514893;2515.1521;17651.51563;2575.758057;5719.698242;2856.061035;30.302999;83.333;6098.484863;1401.515015;659.091003;3106.061035;5128.788086;-119.697876000001;-300.000000000001;-174.241943000001;6901.515137;780.302979;8659.09082;60.605999;-174.241698999995;1183.332764;0;2222.727051;7674.243164;2036.364014;1695.454956;24992.42383;3280.302979;11643.93945;9250;"Expansion"
"763";2021-06-09 13:00:00;3901.514893;2507.575928;17651.51563;2575.758057;5727.272949;2856.061035;30.302999;83.333;6083.333984;1401.515015;659.091003;3113.636963;5128.788086;-96.9710690000015;-277.272949000001;-143.938965000002;6901.515137;780.302979;8666.666992;60.605999;-159.089843999998;1183.332764;0;2222.727051;7674.243164;2036.364014;1695.454956;24992.42383;3265.150879;11628.78809;9234.848633;"Expansion"
"764";2021-06-09 13:15:00;3909.091064;2515.1521;17651.51563;2575.758057;5727.272949;2863.636963;30.302999;83.333;6083.333984;1401.515015;659.091003;3113.636963;5121.211914;-59.0919190000009;-254.545043999999;-136.364013999999;6909.09082;780.302979;8666.666992;60.605999;-159.089843999998;1183.332764;0;2222.727051;7651.515137;2036.364014;1681.817993;24992.42383;3242.424072;11606.06055;9212.121094;"Expansion"
"765";2021-06-09 13:30:00;3901.514893;2515.1521;17651.51563;2590.908936;5719.698242;2863.636963;30.302999;83.333;6030.303223;1401.515015;659.091003;3113.636963;5128.788086;-28.7879640000015;-231.817992999999;-121.211914;6901.515137;780.302979;8674.242188;60.605999;-159.089843999998;1183.332764;0;2222.727051;7636.36377;2018.182007;1668.182007;24992.42383;3219.697021;11590.90918;9189.394531;"Expansion"
"766";2021-06-09 13:45:00;3901.514893;2507.575928;17651.51563;2583.333008;5719.698242;2863.636963;30.302999;83.333;6007.576172;1409.090942;659.091003;3113.636963;5128.788086;-21.2130120000006;-201.515015;-113.635986000002;6909.09082;787.879028;8674.242188;60.605999;-159.089843999998;1183.332764;0;2218.181885;7613.637207;2004.546021;1659.090942;24992.42383;3204.545898;11575.75781;9181.818359;"Expansion"
"767";2021-06-09 14:00:00;3901.96880053089;2509.67909958439;17651.5160639103;2584.31904368248;5718.48291345988;2866.97291663645;30.302999;85.6500141030944;6003.16768264686;1410.92107560669;662.891152906612;3111.69544873799;5128.14058977698;-12.0918426751509;-183.29526477317;-108.332125287682;6911.46054328928;785.507536451671;8674.70372988335;60.6059989999748;-159.156331400398;1183.332764;0;2217.06388774776;7604.31650046291;2000.8427136712;1656.04568466033;24989.8825241446;3190.85619083073;11569.0598670954;9178.84870703018;"Expansion"
"768";2021-06-09 14:15:00;3901.514893;2515.1521;17651.51563;2590.908936;5719.698242;2871.211914;30.302999;83.333;6007.576172;1409.090942;666.666992;3113.636963;5128.788086;1.51501499999858;-178.787964;-98.4849849999996;6909.09082;787.879028;8674.242188;60.605999;-159.089843999998;1183.332764;0;2218.181885;7606.061035;2004.546021;1654.545044;24992.42383;3174.24292;11560.60645;9166.666992;"Expansion"
"769";2021-06-09 14:30:00;3901.514893;2515.1521;17651.51563;2590.908936;5727.272949;2871.211914;30.302999;75.758003;6022.727051;1409.090942;666.666992;3121.211914;5128.788086;16.666138;-178.787964;-83.3330080000019;6909.09082;803.030029;8674.242188;60.605999;-159.089843999998;1183.332764;0;2218.181885;7613.637207;2013.636963;1654.545044;25000;3151.514893;11537.87891;9143.939453;"Expansion"
"770";2021-06-09 14:45:00;3901.514893;2515.1521;17651.51563;2590.908936;5727.272949;2863.636963;30.302999;83.333;6053.030762;1409.090942;666.666992;3121.211914;5128.788086;31.8179930000001;-171.212036;-75.7569579999986;6909.09082;795.455017;8689.393555;60.605999;-159.089843999998;1183.332764;0;2218.181885;7636.36377;2027.272949;1668.182007;24992.42383;3121.211914;11507.57617;9136.364258;"Expansion"
